Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2922617,-,-,-,24.85,67.02,0,13,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2018,8,21,17,15,27.400000000000002,0,0,0,7,24.200000000000003,0,0,0,0,0.28300000000000003,82.92,129.8,0.17,1003,5.300000000000001,240,3.6
2018,8,21,17,30,27.400000000000002,0,0,0,7,24.200000000000003,0,0,0,0,0.28300000000000003,82.92,132.21,0.17,1003,5.4,240,3.5
2018,8,21,17,45,27.400000000000002,0,0,0,7,24.3,0,0,0,0,0.28300000000000003,83.16,134.46,0.17,1003,5.4,240,3.3000000000000003
2018,8,21,18,0,27.3,0,0,0,7,24.3,0,0,0,0,0.28300000000000003,83.65,136.52,0.17,1003,5.4,239,3.2
2018,8,21,18,15,27.3,0,0,0,7,24.3,0,0,0,0,0.28300000000000003,83.65,138.35,0.17,1003,5.4,239,3.3000000000000003
2018,8,21,18,30,27.3,0,0,0,7,24.3,0,0,0,0,0.28300000000000003,83.57000000000001,139.94,0.17,1002,5.4,239,3.3000000000000003
2018,8,21,18,45,27.200000000000003,0,0,0,7,24.3,0,0,1,0,0.28300000000000003,84.4,141.24,0.17,1002,5.4,238,3.4000000000000004
2018,8,21,19,0,27.200000000000003,0,0,0,7,24.3,0,0,0,0,0.28400000000000003,84.4,142.24,0.17,1002,5.300000000000001,238,3.4000000000000004
2018,8,21,19,15,27.200000000000003,0,0,0,4,24.3,0,0,0,0,0.28400000000000003,84.4,142.9,0.17,1002,5.300000000000001,238,3.5
2018,8,21,19,30,27.1,0,0,0,7,24.3,0,0,0,0,0.28400000000000003,84.9,143.20000000000002,0.17,1002,5.300000000000001,238,3.6
2018,8,21,19,45,27.1,0,0,0,7,24.400000000000002,0,0,0,0,0.28400000000000003,85.38,143.15,0.17,1002,5.300000000000001,238,3.6
2018,8,21,20,0,27,0,0,0,7,24.400000000000002,0,0,0,0,0.28400000000000003,85.8,142.73,0.17,1001,5.300000000000001,238,3.7
2018,8,21,20,15,27,0,0,0,7,24.400000000000002,0,0,0,0,0.28400000000000003,85.8,141.96,0.17,1001,5.300000000000001,239,3.7
2018,8,21,20,30,27,0,0,0,7,24.400000000000002,0,0,1,0,0.28400000000000003,85.8,140.87,0.17,1001,5.300000000000001,239,3.7
2018,8,21,20,45,26.900000000000002,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,86.68,139.47,0.17,1001,5.2,240,3.8000000000000003
2018,8,21,21,0,26.900000000000002,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,86.68,137.8,0.17,1001,5.2,241,3.8000000000000003
2018,8,21,21,15,26.900000000000002,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,86.68,135.89000000000001,0.17,1001,5.2,243,3.8000000000000003
2018,8,21,21,30,26.900000000000002,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,86.68,133.77,0.17,1001,5.2,244,3.8000000000000003
2018,8,21,21,45,26.8,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,87.26,131.47,0.17,1000,5.2,245,3.8000000000000003
2018,8,21,22,0,26.8,0,0,0,7,24.5,0,0,1,0,0.28400000000000003,87.26,129.01,0.17,1000,5.2,247,3.8000000000000003
2018,8,21,22,15,26.8,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,87.26,126.41,0.17,1000,5.2,248,3.9000000000000004
2018,8,21,22,30,26.8,0,0,0,4,24.5,0,0,0,0,0.28400000000000003,87.26,123.7,0.17,1000,5.2,249,3.9000000000000004
2018,8,21,22,45,26.8,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,87.28,120.88,0.17,1000,5.2,250,3.9000000000000004
2018,8,21,23,0,26.8,0,0,0,8,24.5,0,0,0,0,0.28400000000000003,87.28,117.98,0.17,1000,5.2,252,4
2018,8,21,23,15,26.8,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,87.28,115.01,0.17,1000,5.2,252,4
2018,8,21,23,30,26.8,0,0,0,7,24.5,0,0,1,0,0.28400000000000003,87.28,111.97,0.17,1000,5.2,252,4
2018,8,21,23,45,26.8,0,0,0,8,24.5,0,0,0,0,0.28400000000000003,87.28,108.87,0.17,1000,5.2,252,4
2018,8,22,0,0,26.8,0,0,0,8,24.5,0,0,0,0,0.28400000000000003,87.44,105.73,0.17,1001,5.2,252,4
2018,8,22,0,15,26.8,0,0,0,3,24.5,0,0,0,0,0.28400000000000003,87.44,102.54,0.17,1001,5.2,251,4
2018,8,22,0,30,26.900000000000002,0,0,0,3,24.5,0,0,0,0,0.28400000000000003,86.92,99.32000000000001,0.17,1001,5.2,251,4.1000000000000005
2018,8,22,0,45,26.900000000000002,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,86.81,96.07000000000001,0.17,1001,5.300000000000001,250,4.1000000000000005
2018,8,22,1,0,27,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,86.3,92.78,0.17,1001,5.300000000000001,250,4.2
2018,8,22,1,15,27.200000000000003,0,0,0,7,24.5,0,0,0,0,0.28400000000000003,85.3,89.09,0.17,1001,5.300000000000001,250,4.3
2018,8,22,1,30,27.400000000000002,20,8,21,0,24.5,20,8,0,21,0.28400000000000003,84.4,85.97,0.17,1002,5.300000000000001,250,4.5
2018,8,22,1,45,27.6,50,46,55,0,24.200000000000003,50,46,0,55,0.28400000000000003,81.9,82.69,0.17,1002,5.4,251,4.6000000000000005
2018,8,22,2,0,27.700000000000003,79,104,98,7,24.200000000000003,40,0,3,40,0.28400000000000003,81.43,79.37,0.17,1002,5.4,251,4.800000000000001
2018,8,22,2,15,28,106,168,146,3,24.200000000000003,19,0,3,19,0.28300000000000003,80.02,76.01,0.17,1002,5.4,251,4.800000000000001
2018,8,22,2,30,28.200000000000003,128,230,197,3,24.200000000000003,26,0,3,26,0.28300000000000003,79.10000000000001,72.64,0.17,1002,5.4,251,4.9
2018,8,22,2,45,28.5,148,285,249,3,24,148,285,5,249,0.28300000000000003,76.57000000000001,69.26,0.17,1002,5.4,252,4.9
2018,8,22,3,0,28.700000000000003,165,335,302,4,24,92,0,0,92,0.28300000000000003,75.69,65.87,0.17,1002,5.5,252,5
2018,8,22,3,15,29,180,380,356,3,24,99,0,0,99,0.28200000000000003,74.39,62.47,0.17,1002,5.5,252,5
2018,8,22,3,30,29.3,194,420,410,3,24,117,0,1,117,0.28200000000000003,73.12,59.07,0.17,1002,5.5,252,5
2018,8,22,3,45,29.6,205,457,462,4,23.900000000000002,183,9,0,188,0.28200000000000003,71.33,55.68,0.17,1002,5.5,251,5
2018,8,22,4,0,29.900000000000002,215,488,513,3,23.900000000000002,237,33,0,258,0.281,70.18,52.28,0.17,1003,5.5,251,5
2018,8,22,4,15,30.1,224,515,563,3,23.900000000000002,300,130,0,385,0.281,69.31,48.9,0.17,1002,5.5,251,5
2018,8,22,4,30,30.400000000000002,232,538,610,4,23.900000000000002,279,36,0,304,0.28,68.14,45.52,0.17,1002,5.6000000000000005,251,5
2018,8,22,4,45,30.6,235,567,656,4,23.8,302,39,1,331,0.28,66.93,42.160000000000004,0.17,1002,5.6000000000000005,251,5
2018,8,22,5,0,30.900000000000002,242,585,698,8,23.8,317,37,0,346,0.279,65.8,38.83,0.17,1002,5.6000000000000005,250,5
2018,8,22,5,15,31,247,601,737,4,23.8,297,22,0,316,0.279,65.42,35.53,0.17,1002,5.6000000000000005,250,5.1000000000000005
2018,8,22,5,30,31.200000000000003,252,615,772,7,23.8,414,172,0,560,0.278,64.69,32.27,0.17,1002,5.6000000000000005,249,5.1000000000000005
2018,8,22,5,45,31.400000000000002,254,631,805,2,23.700000000000003,432,171,0,582,0.278,63.64,29.07,0.17,1002,5.6000000000000005,248,5.1000000000000005
2018,8,22,6,0,31.5,258,641,834,7,23.700000000000003,448,176,0,606,0.277,63.28,25.96,0.17,1002,5.6000000000000005,248,5.2
2018,8,22,6,15,31.6,261,649,858,8,23.700000000000003,441,82,0,516,0.277,62.93,22.97,0.17,1002,5.6000000000000005,247,5.2
2018,8,22,6,30,31.8,263,656,879,8,23.700000000000003,453,85,1,533,0.276,62.160000000000004,20.16,0.17,1001,5.6000000000000005,246,5.2
2018,8,22,6,45,31.900000000000002,257,673,898,4,23.6,334,20,0,354,0.276,61.4,17.61,0.17,1001,5.6000000000000005,245,5.300000000000001
2018,8,22,7,0,32,258,677,911,4,23.6,377,28,0,403,0.275,61.050000000000004,15.46,0.17,1001,5.6000000000000005,245,5.300000000000001
2018,8,22,7,15,32,259,679,919,8,23.6,451,60,0,510,0.275,61.050000000000004,13.9,0.17,1001,5.6000000000000005,244,5.4
2018,8,22,7,30,32.1,260,680,922,8,23.6,209,10,0,219,0.274,60.71,13.14,0.17,1001,5.6000000000000005,244,5.4
2018,8,22,7,45,32.1,255,687,923,4,23.5,257,13,0,270,0.274,60.620000000000005,13.31,0.17,1001,5.6000000000000005,243,5.4
2018,8,22,8,0,32.2,254,685,918,4,23.5,256,13,1,269,0.274,60.22,14.38,0.17,1000,5.6000000000000005,243,5.5
2018,8,22,8,15,32.1,253,682,909,7,23.5,203,10,3,213,0.273,60.56,16.18,0.17,1000,5.6000000000000005,243,5.4
2018,8,22,8,30,32.1,252,678,894,4,23.5,302,17,0,318,0.273,60.56,18.490000000000002,0.17,1000,5.7,243,5.4
2018,8,22,8,45,32.1,296,604,860,4,23.5,216,11,0,226,0.273,60.660000000000004,21.14,0.17,1000,5.7,242,5.4
2018,8,22,9,0,32,293,597,838,4,23.5,211,10,1,221,0.272,61,24.03,0.17,1000,5.7,242,5.4
2018,8,22,9,15,31.900000000000002,289,587,812,4,23.5,134,0,0,134,0.272,61.35,27.07,0.17,1000,5.7,242,5.4
2018,8,22,9,30,31.8,285,576,783,4,23.5,187,7,0,193,0.272,61.7,30.21,0.17,1000,5.7,242,5.4
2018,8,22,9,45,31.700000000000003,289,549,747,4,23.6,316,26,0,338,0.272,62.2,33.44,0.17,1000,5.7,241,5.300000000000001
2018,8,22,10,0,31.6,282,534,710,7,23.6,380,107,3,467,0.272,62.550000000000004,36.71,0.17,1000,5.7,241,5.300000000000001
2018,8,22,10,15,31.5,275,516,670,8,23.6,357,101,3,435,0.272,62.9,40.03,0.17,1000,5.7,241,5.300000000000001
2018,8,22,10,30,31.3,267,496,628,4,23.6,208,8,0,214,0.271,63.620000000000005,43.37,0.17,1000,5.7,240,5.2
2018,8,22,10,45,31.200000000000003,266,458,580,4,23.6,192,6,1,197,0.271,64.24,46.74,0.17,1000,5.7,240,5.2
2018,8,22,11,0,31,255,432,532,4,23.6,192,7,0,197,0.271,64.97,50.120000000000005,0.17,1000,5.7,239,5.1000000000000005
2018,8,22,11,15,30.8,243,403,483,4,23.6,173,4,1,175,0.271,65.71000000000001,53.51,0.17,1000,5.7,238,5.1000000000000005
2018,8,22,11,30,30.6,229,371,432,8,23.6,225,59,0,257,0.271,66.46000000000001,56.910000000000004,0.17,1000,5.7,237,5
2018,8,22,11,45,30.3,219,320,378,4,23.8,185,29,0,200,0.271,68.11,60.31,0.17,1000,5.7,236,5
2018,8,22,12,0,30.1,201,280,325,3,23.8,183,102,0,228,0.271,68.89,63.71,0.17,1000,5.7,235,4.9
2018,8,22,12,15,29.900000000000002,180,236,272,7,23.8,142,27,3,153,0.27,69.68,67.11,0.17,1000,5.7,234,4.9
2018,8,22,12,30,29.6,157,188,220,3,23.8,128,65,3,150,0.27,70.89,70.5,0.17,1000,5.7,233,4.9
2018,8,22,12,45,29.400000000000002,131,128,167,3,23.900000000000002,102,44,3,115,0.27,72.54,73.88,0.17,1000,5.7,232,4.800000000000001
2018,8,22,13,0,29.1,100,80,118,3,23.900000000000002,77,22,3,82,0.27,73.8,77.25,0.17,1000,5.7,231,4.800000000000001
2018,8,22,13,15,29,66,37,72,4,24,53,0,3,53,0.27,74.3,80.60000000000001,0.17,1001,5.6000000000000005,230,4.800000000000001
2018,8,22,13,30,28.8,32,9,32,4,24,29,0,3,29,0.27,75.16,83.92,0.17,1001,5.6000000000000005,230,4.7
2018,8,22,13,45,28.6,6,0,6,3,24.200000000000003,6,0,5,6,0.271,77.23,87.17,0.17,1001,5.6000000000000005,229,4.7
2018,8,22,14,0,28.400000000000002,0,0,0,4,24.200000000000003,0,0,0,0,0.271,78.12,90.16,0.17,1001,5.6000000000000005,229,4.7
2018,8,22,14,15,28.3,0,0,0,4,24.200000000000003,0,0,0,0,0.271,78.58,94.02,0.17,1001,5.6000000000000005,229,4.7
2018,8,22,14,30,28.200000000000003,0,0,0,8,24.200000000000003,0,0,0,0,0.271,79.03,97.3,0.17,1001,5.6000000000000005,230,4.7
2018,8,22,14,45,28.200000000000003,0,0,0,8,24.5,0,0,0,0,0.271,80.15,100.55,0.17,1001,5.6000000000000005,230,4.7
2018,8,22,15,0,28.1,0,0,0,7,24.5,0,0,0,0,0.272,80.61,103.77,0.17,1001,5.6000000000000005,231,4.7
2018,8,22,15,15,28,0,0,0,7,24.5,0,0,0,0,0.272,81.16,106.95,0.17,1002,5.7,232,4.7
2018,8,22,15,30,27.900000000000002,0,0,0,7,24.5,0,0,0,0,0.273,81.64,110.08,0.17,1002,5.7,233,4.7
2018,8,22,15,45,27.900000000000002,0,0,0,7,24.700000000000003,0,0,0,0,0.273,82.56,113.17,0.17,1002,5.7,234,4.7
2018,8,22,16,0,27.8,0,0,0,7,24.700000000000003,0,0,0,0,0.273,83.04,116.2,0.17,1002,5.7,236,4.7
2018,8,22,16,15,27.8,0,0,0,8,24.700000000000003,0,0,0,0,0.274,83.04,119.16,0.17,1002,5.7,237,4.7
2018,8,22,16,30,27.700000000000003,0,0,0,7,24.700000000000003,0,0,0,0,0.274,83.53,122.04,0.17,1002,5.7,238,4.7
2018,8,22,16,45,27.700000000000003,0,0,0,7,24.8,0,0,0,0,0.275,84.09,124.83,0.17,1002,5.7,239,4.7
2018,8,22,17,0,27.700000000000003,0,0,0,7,24.8,0,0,0,0,0.275,84.09,127.52,0.17,1002,5.7,240,4.7
2018,8,22,17,15,27.6,0,0,0,4,24.8,0,0,0,0,0.275,84.58,130.09,0.17,1002,5.7,241,4.800000000000001
2018,8,22,17,30,27.6,0,0,0,4,24.8,0,0,1,0,0.276,84.58,132.51,0.17,1002,5.7,242,4.800000000000001
2018,8,22,17,45,27.6,0,0,0,3,24.8,0,0,0,0,0.276,84.82000000000001,134.77,0.17,1002,5.7,242,4.800000000000001
2018,8,22,18,0,27.5,0,0,0,7,24.8,0,0,0,0,0.276,85.31,136.83,0.17,1002,5.7,243,4.800000000000001
2018,8,22,18,15,27.5,0,0,0,4,24.8,0,0,0,0,0.276,85.31,138.68,0.17,1002,5.7,244,4.800000000000001
2018,8,22,18,30,27.5,0,0,0,4,24.8,0,0,0,0,0.276,85.31,140.27,0.17,1002,5.7,244,4.800000000000001
2018,8,22,18,45,27.400000000000002,0,0,0,8,24.900000000000002,0,0,0,0,0.276,86.22,141.58,0.17,1002,5.7,245,4.800000000000001
2018,8,22,19,0,27.400000000000002,0,0,0,8,24.900000000000002,0,0,0,0,0.276,86.22,142.58,0.17,1002,5.800000000000001,245,4.7
2018,8,22,19,15,27.400000000000002,0,0,0,7,24.900000000000002,0,0,0,0,0.276,86.22,143.24,0.17,1002,5.800000000000001,246,4.7
2018,8,22,19,30,27.3,0,0,0,8,24.900000000000002,0,0,0,0,0.276,86.73,143.54,0.17,1002,5.800000000000001,247,4.7
2018,8,22,19,45,27.3,0,0,0,8,25,0,0,1,0,0.276,87.09,143.48,0.17,1002,5.800000000000001,247,4.7
2018,8,22,20,0,27.3,0,0,0,4,25,0,0,0,0,0.276,87.09,143.05,0.17,1002,5.800000000000001,248,4.7
2018,8,22,20,15,27.200000000000003,0,0,0,7,25,0,0,0,0,0.276,87.60000000000001,142.27,0.17,1002,5.800000000000001,248,4.7
2018,8,22,20,30,27.200000000000003,0,0,0,8,24.900000000000002,0,0,0,0,0.276,87.51,141.16,0.17,1001,5.7,249,4.800000000000001
2018,8,22,20,45,27.200000000000003,0,0,0,8,24.900000000000002,0,0,0,0,0.276,87.43,139.75,0.17,1001,5.7,249,4.800000000000001
2018,8,22,21,0,27.1,0,0,0,7,24.900000000000002,0,0,0,0,0.276,87.94,138.06,0.17,1001,5.7,250,4.800000000000001
2018,8,22,21,15,27.1,0,0,0,7,24.900000000000002,0,0,0,0,0.276,87.94,136.14000000000001,0.17,1001,5.7,250,4.800000000000001
2018,8,22,21,30,27.1,0,0,0,7,24.900000000000002,0,0,0,0,0.277,87.94,134,0.17,1001,5.7,250,4.800000000000001
2018,8,22,21,45,27.1,0,0,0,7,24.900000000000002,0,0,0,0,0.277,87.68,131.68,0.17,1001,5.7,250,4.800000000000001
2018,8,22,22,0,27.1,0,0,0,7,24.900000000000002,0,0,1,0,0.277,87.68,129.21,0.17,1001,5.7,250,4.800000000000001
2018,8,22,22,15,27.1,0,0,0,7,24.900000000000002,0,0,0,0,0.277,87.68,126.60000000000001,0.17,1001,5.7,250,4.800000000000001
2018,8,22,22,30,27.1,0,0,0,7,24.900000000000002,0,0,0,0,0.278,87.68,123.87,0.17,1001,5.7,250,4.800000000000001
2018,8,22,22,45,27,0,0,0,4,24.8,0,0,0,0,0.278,87.91,121.04,0.17,1001,5.7,250,4.800000000000001
2018,8,22,23,0,27,0,0,0,4,24.8,0,0,0,0,0.278,87.91,118.13,0.17,1001,5.7,250,4.800000000000001
2018,8,22,23,15,27,0,0,0,8,24.8,0,0,0,0,0.278,87.91,115.15,0.17,1001,5.7,250,4.800000000000001
2018,8,22,23,30,27,0,0,0,8,24.8,0,0,1,0,0.278,87.91,112.10000000000001,0.17,1001,5.7,250,4.800000000000001
2018,8,22,23,45,27,0,0,0,7,24.8,0,0,0,0,0.278,87.91,109,0.17,1001,5.7,250,4.800000000000001
2018,8,23,0,0,27,0,0,0,7,24.8,0,0,0,0,0.279,87.82000000000001,105.84,0.17,1001,5.7,249,4.800000000000001
2018,8,23,0,15,27,0,0,0,4,24.8,0,0,0,0,0.279,87.82000000000001,102.65,0.17,1001,5.7,250,4.9
2018,8,23,0,30,27,0,0,0,8,24.8,0,0,0,0,0.279,87.82000000000001,99.42,0.17,1001,5.7,250,5
2018,8,23,0,45,27.1,0,0,0,8,24.8,0,0,0,0,0.279,87.08,96.16,0.17,1001,5.7,250,5.1000000000000005
2018,8,23,1,0,27.1,0,0,0,8,24.8,0,0,0,0,0.279,87.08,92.88,0.17,1001,5.7,251,5.2
2018,8,23,1,15,27.3,0,0,0,7,24.8,0,0,0,0,0.279,86.07000000000001,89.17,0.17,1001,5.7,251,5.4
2018,8,23,1,30,27.5,5,0,5,7,24.8,5,0,5,5,0.279,85.07000000000001,86.05,0.17,1001,5.7,252,5.6000000000000005
2018,8,23,1,45,27.6,30,3,30,4,24.400000000000002,6,0,3,6,0.28,82.82000000000001,82.77,0.17,1001,5.7,252,5.800000000000001
2018,8,23,2,0,27.8,67,14,70,4,24.400000000000002,9,0,1,9,0.28,81.95,79.44,0.17,1002,5.7,253,6
2018,8,23,2,15,28.1,108,37,116,8,24.400000000000002,77,0,3,77,0.28,80.53,76.09,0.17,1002,5.7,252,6
2018,8,23,2,30,28.3,146,67,166,4,24.400000000000002,16,0,0,16,0.28,79.60000000000001,72.71000000000001,0.17,1002,5.7,252,6.1000000000000005
2018,8,23,2,45,28.6,182,102,218,4,24.200000000000003,21,0,0,21,0.28,77.23,69.33,0.17,1002,5.800000000000001,252,6.2
2018,8,23,3,0,28.8,214,137,270,4,24.200000000000003,34,0,0,34,0.28,76.34,65.94,0.17,1002,5.800000000000001,251,6.300000000000001
2018,8,23,3,15,29.1,243,172,322,7,24.200000000000003,179,43,3,199,0.28,75.03,62.54,0.17,1002,5.800000000000001,251,6.300000000000001
2018,8,23,3,30,29.3,268,206,374,4,24.200000000000003,69,0,0,69,0.28,74.17,59.14,0.17,1002,5.800000000000001,250,6.300000000000001
2018,8,23,3,45,29.6,291,238,425,4,24.200000000000003,80,0,3,80,0.28,72.58,55.75,0.17,1003,5.800000000000001,249,6.300000000000001
2018,8,23,4,0,29.8,311,267,474,3,24.200000000000003,147,0,0,147,0.28,71.75,52.35,0.17,1003,5.800000000000001,248,6.4
2018,8,23,4,15,30,329,294,522,3,24.200000000000003,163,1,1,164,0.28,70.94,48.97,0.17,1003,5.800000000000001,247,6.4
2018,8,23,4,30,30.200000000000003,345,318,567,7,24.200000000000003,316,91,3,380,0.28,70.13,45.6,0.17,1003,5.9,247,6.4
2018,8,23,4,45,30.400000000000002,357,344,611,3,24.1,176,4,0,179,0.28,69,42.25,0.17,1003,5.9,246,6.5
2018,8,23,5,0,30.6,369,364,652,3,24.1,181,5,0,185,0.28,68.21000000000001,38.92,0.17,1003,5.9,245,6.5
2018,8,23,5,15,30.700000000000003,380,381,690,4,24.1,210,9,0,217,0.279,67.76,35.62,0.17,1002,5.9,245,6.6000000000000005
2018,8,23,5,30,30.900000000000002,390,396,725,4,24.1,221,10,1,229,0.279,66.99,32.37,0.17,1002,5.9,244,6.6000000000000005
2018,8,23,5,45,31,374,446,763,7,24,427,121,3,533,0.279,66.19,29.19,0.17,1002,5.9,244,6.6000000000000005
2018,8,23,6,0,31.200000000000003,380,458,791,7,24,444,126,1,557,0.279,65.44,26.09,0.17,1002,5.9,243,6.7
2018,8,23,6,15,31.200000000000003,385,467,815,3,24,117,0,0,117,0.279,65.44,23.13,0.17,1002,5.9,243,6.7
2018,8,23,6,30,31.3,390,475,835,3,24,136,1,0,137,0.279,65.07000000000001,20.34,0.17,1002,5.9,242,6.7
2018,8,23,6,45,31.400000000000002,391,484,852,3,23.900000000000002,194,9,0,203,0.279,64.56,17.830000000000002,0.17,1001,5.9,242,6.800000000000001
2018,8,23,7,0,31.5,394,488,864,8,23.900000000000002,487,137,3,619,0.279,64.2,15.72,0.17,1001,5.9,241,6.800000000000001
2018,8,23,7,15,31.5,395,491,871,8,23.900000000000002,492,138,1,625,0.278,64.2,14.200000000000001,0.17,1001,5.9,241,6.800000000000001
2018,8,23,7,30,31.5,396,492,875,7,23.900000000000002,494,138,3,628,0.278,64.2,13.47,0.17,1001,5.9,241,6.800000000000001
2018,8,23,7,45,31.5,394,494,874,3,23.900000000000002,248,13,0,261,0.278,64.2,13.65,0.17,1001,5.9,240,6.800000000000001
2018,8,23,8,0,31.6,393,492,869,3,23.900000000000002,181,8,0,188,0.278,63.84,14.72,0.17,1001,5.9,240,6.9
2018,8,23,8,15,31.5,391,489,860,3,23.900000000000002,223,11,0,233,0.278,64.14,16.490000000000002,0.17,1000,5.9,240,6.800000000000001
2018,8,23,8,30,31.5,389,484,846,3,23.900000000000002,295,16,0,310,0.277,64.14,18.78,0.17,1000,5.9,240,6.800000000000001
2018,8,23,8,45,31.5,381,482,830,3,23.8,228,11,0,238,0.277,63.870000000000005,21.41,0.17,1000,5.9,240,6.800000000000001
2018,8,23,9,0,31.5,377,474,808,3,23.8,351,27,0,375,0.277,63.870000000000005,24.28,0.17,1000,5.9,240,6.800000000000001
2018,8,23,9,15,31.400000000000002,371,463,783,3,23.8,339,26,1,362,0.277,64.23,27.3,0.17,1000,5.9,240,6.7
2018,8,23,9,30,31.3,364,451,754,3,23.8,412,93,0,492,0.276,64.6,30.44,0.17,1000,5.9,240,6.7
2018,8,23,9,45,31.200000000000003,357,438,721,3,23.8,379,67,0,434,0.276,64.77,33.65,0.17,1000,5.800000000000001,240,6.7
2018,8,23,10,0,31.1,348,422,685,3,23.8,363,71,0,419,0.276,65.14,36.92,0.17,1000,5.800000000000001,240,6.6000000000000005
2018,8,23,10,15,30.900000000000002,338,404,646,3,23.8,358,107,0,440,0.276,65.88,40.230000000000004,0.17,1000,5.800000000000001,240,6.6000000000000005
2018,8,23,10,30,30.8,326,383,604,3,23.8,324,75,0,379,0.276,66.26,43.57,0.17,1000,5.800000000000001,239,6.5
2018,8,23,10,45,30.6,315,357,559,3,23.8,287,51,0,322,0.275,67.23,46.93,0.17,1000,5.800000000000001,239,6.4
2018,8,23,11,0,30.5,301,331,512,3,23.8,261,46,1,291,0.275,67.61,50.31,0.17,1000,5.800000000000001,239,6.4
2018,8,23,11,15,30.200000000000003,284,302,463,3,23.8,252,72,0,295,0.275,68.78,53.7,0.17,1000,5.800000000000001,239,6.300000000000001
2018,8,23,11,30,30,266,271,413,3,23.8,206,30,0,222,0.275,69.57000000000001,57.1,0.17,1000,5.800000000000001,238,6.2
2018,8,23,11,45,29.8,246,232,361,3,24,133,0,0,133,0.274,70.93,60.5,0.17,1000,5.800000000000001,238,6.1000000000000005
2018,8,23,12,0,29.6,223,195,308,3,24,141,3,0,142,0.274,71.75,63.9,0.17,1000,5.800000000000001,237,5.9
2018,8,23,12,15,29.400000000000002,196,156,256,8,24,141,27,3,151,0.274,72.57000000000001,67.3,0.17,1000,5.800000000000001,236,5.800000000000001
2018,8,23,12,30,29.1,166,115,204,8,24,116,14,3,120,0.274,73.84,70.69,0.17,1000,5.800000000000001,236,5.7
2018,8,23,12,45,28.900000000000002,133,75,153,8,24.1,92,1,3,92,0.274,75.56,74.07000000000001,0.17,1000,5.800000000000001,235,5.6000000000000005
2018,8,23,13,0,28.700000000000003,96,40,104,7,24.200000000000003,67,0,3,67,0.273,76.52,77.44,0.17,1001,5.800000000000001,234,5.5
2018,8,23,13,15,28.6,57,14,59,3,24.200000000000003,32,0,3,32,0.273,76.96000000000001,80.8,0.17,1001,5.800000000000001,233,5.4
2018,8,23,13,30,28.400000000000002,22,2,23,1,24.200000000000003,22,2,0,23,0.273,77.85000000000001,84.11,0.17,1001,5.800000000000001,232,5.300000000000001
2018,8,23,13,45,28.3,2,0,2,0,24.400000000000002,2,0,0,2,0.273,79.39,87.36,0.17,1001,5.800000000000001,231,5.2
2018,8,23,14,0,28.200000000000003,0,0,0,1,24.400000000000002,0,0,0,0,0.273,79.85000000000001,90.92,0.17,1001,5.800000000000001,230,5.1000000000000005
2018,8,23,14,15,28.1,0,0,0,1,24.400000000000002,0,0,1,0,0.274,80.32000000000001,94.23,0.17,1001,5.800000000000001,230,5.1000000000000005
2018,8,23,14,30,28.1,0,0,0,0,24.400000000000002,0,0,0,0,0.274,80.32000000000001,97.51,0.17,1001,5.800000000000001,229,5.1000000000000005
2018,8,23,14,45,28,0,0,0,0,24.5,0,0,0,0,0.274,81.17,100.77,0.17,1002,5.800000000000001,229,5
2018,8,23,15,0,28,0,0,0,0,24.5,0,0,0,0,0.274,81.17,103.99000000000001,0.17,1002,5.800000000000001,229,5
