Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,2922617,-,-,-,24.85,67.02,0,13,5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2017,2,2,22,0,17.7,0,0,0,7,8.3,0,0,0,0,0.244,54,147.61,0.17,1014,1.1,66,3
2017,2,2,22,15,17.6,0,0,0,7,8.3,0,0,0,0,0.244,54.34,144.23,0.17,1014,1.1,67,3.1
2017,2,2,22,30,17.5,0,0,0,7,8.3,0,0,0,0,0.244,54.69,140.84,0.17,1014,1.1,67,3.1
2017,2,2,22,45,17.3,0,0,0,7,7.7,0,0,0,0,0.244,53.39,137.44,0.17,1014,1.1,68,3.1
2017,2,2,23,0,17.2,0,0,0,7,7.7,0,0,0,0,0.244,53.72,134.04,0.17,1014,1.1,69,3.2
2017,2,2,23,15,17.2,0,0,0,7,7.7,0,0,0,0,0.244,53.72,130.64000000000001,0.17,1014,1.1,69,3.2
2017,2,2,23,30,17.2,0,0,0,7,7.7,0,0,0,0,0.244,53.72,127.24000000000001,0.17,1014,1.1,69,3.2
2017,2,2,23,45,17.2,0,0,0,7,7.7,0,0,0,0,0.244,53.72,123.84,0.17,1014,1.1,69,3.2
2017,2,3,0,0,16.900000000000002,0,0,0,7,7.4,0,0,0,0,0.245,53.54,120.44,0.17,1014,1.1,72,3.3000000000000003
2017,2,3,0,15,16.8,0,0,0,7,7.4,0,0,0,0,0.245,53.88,117.06,0.17,1014,1.1,73,3.3000000000000003
2017,2,3,0,30,16.7,0,0,0,3,7.4,0,0,0,0,0.245,54.22,113.68,0.17,1014,1,75,3.3000000000000003
2017,2,3,0,45,16.6,0,0,0,7,7.2,0,0,0,0,0.245,53.89,110.32000000000001,0.17,1015,1,76,3.4000000000000004
2017,2,3,1,0,16.5,0,0,0,7,7.2,0,0,0,0,0.245,54.24,106.97,0.17,1015,1,77,3.4000000000000004
2017,2,3,1,15,16.6,0,0,0,7,7.2,0,0,0,0,0.245,53.89,103.63,0.17,1015,1,78,3.4000000000000004
2017,2,3,1,30,16.8,0,0,0,3,7.2,0,0,0,0,0.245,53.21,100.31,0.17,1015,1,79,3.5
2017,2,3,1,45,16.900000000000002,0,0,0,7,7.2,0,0,0,0,0.244,52.800000000000004,97.01,0.17,1015,1,80,3.5
2017,2,3,2,0,17,0,0,0,3,7.2,0,0,0,0,0.244,52.47,93.74,0.17,1015,1,81,3.5
2017,2,3,2,15,17.5,0,0,0,7,7.2,0,0,0,0,0.244,50.89,89.94,0.17,1016,1,81,3.7
2017,2,3,2,30,18,18,38,20,7,7.2,12,0,3,12,0.244,49.32,87.03,0.17,1016,1,82,3.8000000000000003
2017,2,3,2,45,18.5,43,137,57,3,6.800000000000001,34,0,3,34,0.244,46.47,83.94,0.17,1016,1,82,3.9000000000000004
2017,2,3,3,0,19,65,240,103,3,6.800000000000001,57,24,3,61,0.244,45.04,80.82000000000001,0.17,1016,1,83,4.1000000000000005
2017,2,3,3,15,19.5,83,331,154,7,6.800000000000001,56,0,3,56,0.243,43.67,77.74,0.17,1016,1,85,4
2017,2,3,3,30,20,99,409,207,7,6.800000000000001,75,0,0,75,0.243,42.34,74.68,0.17,1016,1,87,3.8000000000000003
2017,2,3,3,45,20.5,112,476,261,7,6.300000000000001,127,85,0,154,0.243,39.730000000000004,71.68,0.17,1017,1,89,3.7
2017,2,3,4,0,21.1,123,531,315,7,6.300000000000001,151,164,0,210,0.243,38.29,68.74,0.17,1017,1,91,3.6
2017,2,3,4,15,21.700000000000003,132,574,367,7,6.300000000000001,175,107,0,218,0.243,36.910000000000004,65.86,0.17,1017,1.1,95,3.4000000000000004
2017,2,3,4,30,22.3,141,613,418,7,6.300000000000001,176,349,0,334,0.243,35.59,63.06,0.17,1017,1.1,99,3.3000000000000003
2017,2,3,4,45,23,149,643,467,7,5.7,214,245,0,335,0.243,32.69,60.35,0.17,1017,1.1,103,3.1
2017,2,3,5,0,23.6,155,672,514,7,5.7,225,313,0,392,0.243,31.53,57.74,0.17,1017,1.1,108,2.9000000000000004
2017,2,3,5,15,24.1,161,696,558,7,5.7,246,310,0,423,0.243,30.6,55.25,0.17,1017,1.1,116,2.8000000000000003
2017,2,3,5,30,24.700000000000003,166,717,599,7,5.7,230,453,0,503,0.243,29.52,52.9,0.17,1017,1.1,125,2.7
2017,2,3,5,45,25.200000000000003,183,705,629,7,6.1000000000000005,274,351,0,496,0.243,29.42,50.69,0.17,1017,1.1,133,2.7
2017,2,3,6,0,25.700000000000003,187,720,663,7,6.1000000000000005,271,420,0,548,0.243,28.54,48.660000000000004,0.17,1016,1.1,142,2.6
2017,2,3,6,15,26,190,733,692,7,6.1000000000000005,253,498,0,594,0.243,28.04,46.83,0.17,1016,1.1,149,2.6
2017,2,3,6,30,26.200000000000003,193,744,717,7,6.1000000000000005,298,411,0,587,0.243,27.71,45.22,0.17,1016,1.1,156,2.6
2017,2,3,6,45,26.5,198,747,737,7,6.9,314,390,0,595,0.243,28.830000000000002,43.85,0.17,1015,1.1,164,2.6
2017,2,3,7,0,26.700000000000003,202,754,755,7,6.9,328,370,0,599,0.243,28.5,42.75,0.17,1015,1.1,171,2.7
2017,2,3,7,15,26.8,203,759,767,7,6.9,288,484,0,648,0.242,28.330000000000002,41.95,0.17,1015,1.1,176,2.7
2017,2,3,7,30,26.900000000000002,203,758,772,7,6.9,351,318,0,589,0.242,28.14,41.45,0.17,1014,1.2000000000000002,182,2.8000000000000003
2017,2,3,7,45,26.900000000000002,205,756,773,7,7.7,338,371,0,617,0.242,29.7,41.27,0.17,1014,1.2000000000000002,188,2.8000000000000003
2017,2,3,8,0,27,205,755,771,7,7.7,356,299,0,580,0.242,29.52,41.410000000000004,0.17,1014,1.2000000000000002,193,2.9000000000000004
2017,2,3,8,15,26.900000000000002,204,753,765,7,7.7,336,364,0,607,0.242,29.67,41.87,0.17,1013,1.2000000000000002,197,2.9000000000000004
2017,2,3,8,30,26.900000000000002,203,748,753,7,7.7,340,328,0,581,0.242,29.67,42.64,0.17,1013,1.2000000000000002,200,2.9000000000000004
2017,2,3,8,45,26.8,223,697,727,7,8.5,342,286,0,549,0.242,31.490000000000002,43.71,0.17,1013,1.2000000000000002,203,3
2017,2,3,9,0,26.8,220,689,707,3,8.5,335,269,0,525,0.241,31.490000000000002,45.04,0.17,1013,1.2000000000000002,207,3
2017,2,3,9,15,26.700000000000003,217,678,682,3,8.5,328,240,0,493,0.241,31.67,46.63,0.17,1013,1.2000000000000002,210,3
2017,2,3,9,30,26.5,213,664,654,7,8.5,305,287,0,496,0.241,32.05,48.44,0.17,1013,1.2000000000000002,212,3.1
2017,2,3,9,45,26.400000000000002,210,643,620,7,9.5,265,392,0,515,0.241,34.49,50.45,0.17,1012,1.2000000000000002,215,3.1
2017,2,3,10,0,26.3,205,625,584,7,9.5,259,351,0,472,0.241,34.7,52.63,0.17,1012,1.2000000000000002,218,3.1
2017,2,3,10,15,26,198,600,542,7,9.5,233,384,0,453,0.24,35.31,54.97,0.17,1012,1.3,221,3.1
2017,2,3,10,30,25.8,190,574,499,7,9.5,198,450,0,440,0.24,35.730000000000004,57.45,0.17,1012,1.3,223,3.1
2017,2,3,10,45,25.6,185,535,452,7,10.9,206,316,0,364,0.24,39.68,60.04,0.17,1012,1.3,226,3.1
2017,2,3,11,0,25.400000000000002,175,500,404,7,10.9,196,77,0,231,0.24,40.15,62.74,0.17,1012,1.3,229,3.1
2017,2,3,11,15,24.900000000000002,163,460,354,7,10.9,175,204,0,260,0.24,41.4,65.53,0.17,1013,1.3,231,3
2017,2,3,11,30,24.3,150,414,302,7,10.9,148,53,0,168,0.24,42.910000000000004,68.4,0.17,1013,1.3,234,2.9000000000000004
2017,2,3,11,45,23.8,137,347,248,7,13.3,130,84,0,157,0.24,51.81,71.34,0.17,1013,1.3,237,2.8000000000000003
2017,2,3,12,0,23.3,121,286,198,7,13.3,106,70,0,125,0.23900000000000002,53.39,74.33,0.17,1013,1.3,239,2.6
2017,2,3,12,15,22.900000000000002,99,217,146,7,13.3,83,49,3,93,0.23900000000000002,54.69,77.38,0.17,1013,1.4000000000000001,241,2.7
2017,2,3,12,30,22.5,74,143,98,7,13.3,60,31,3,65,0.23900000000000002,56.03,80.47,0.17,1013,1.4000000000000001,242,2.7
2017,2,3,12,45,22.1,45,63,52,7,14.9,38,15,3,40,0.23900000000000002,63.870000000000005,83.58,0.17,1013,1.4000000000000001,243,2.8000000000000003
2017,2,3,13,0,21.700000000000003,17,13,17,7,14.9,17,13,5,17,0.23900000000000002,65.44,86.68,0.17,1013,1.4000000000000001,245,2.9000000000000004
2017,2,3,13,15,21.6,0,0,0,7,14.9,0,0,0,0,0.23900000000000002,65.84,89.63,0.17,1013,1.5,245,2.9000000000000004
2017,2,3,13,30,21.5,0,0,0,7,15,0,0,0,0,0.23900000000000002,66.31,93.36,0.17,1014,1.5,246,3
2017,2,3,13,45,21.400000000000002,0,0,0,7,16.5,0,0,0,0,0.23900000000000002,73.43,96.63,0.17,1014,1.5,246,3
2017,2,3,14,0,21.200000000000003,0,0,0,7,16.5,0,0,0,0,0.23900000000000002,74.33,99.93,0.17,1014,1.5,247,3.1
2017,2,3,14,15,21.1,0,0,0,7,16.5,0,0,0,0,0.23900000000000002,74.79,103.25,0.17,1014,1.5,246,3.1
2017,2,3,14,30,21.1,0,0,0,7,16.5,0,0,0,0,0.23900000000000002,74.79,106.58,0.17,1014,1.6,246,3.1
2017,2,3,14,45,21,0,0,0,7,17.5,0,0,0,0,0.24,80.62,109.93,0.17,1014,1.6,245,3.1
2017,2,3,15,0,20.900000000000002,0,0,0,7,17.5,0,0,0,0,0.24,81.11,113.29,0.17,1014,1.6,245,3.2
2017,2,3,15,15,20.8,0,0,0,7,17.5,0,0,0,0,0.24,81.61,116.67,0.17,1014,1.6,243,3.2
2017,2,3,15,30,20.700000000000003,0,0,0,7,17.5,0,0,0,0,0.24,82.11,120.05,0.17,1014,1.7000000000000002,241,3.2
2017,2,3,15,45,20.6,0,0,0,7,18.1,0,0,0,0,0.24,85.56,123.44,0.17,1014,1.7000000000000002,240,3.2
2017,2,3,16,0,20.6,0,0,0,7,18.1,0,0,0,0,0.24,85.56,126.84,0.17,1014,1.7000000000000002,238,3.2
2017,2,3,16,15,20.5,0,0,0,7,18.1,0,0,0,0,0.24,86.09,130.24,0.17,1014,1.7000000000000002,236,3.2
2017,2,3,16,30,20.400000000000002,0,0,0,7,18.1,0,0,0,0,0.24,86.62,133.64000000000001,0.17,1014,1.7000000000000002,235,3.2
2017,2,3,16,45,20.400000000000002,0,0,0,7,18.3,0,0,0,0,0.24,87.96000000000001,137.04,0.17,1014,1.8,233,3.2
2017,2,3,17,0,20.3,0,0,0,7,18.3,0,0,0,0,0.24,88.5,140.43,0.17,1014,1.8,231,3.3000000000000003
2017,2,3,17,15,20.200000000000003,0,0,0,7,18.3,0,0,0,0,0.24,89.05,143.82,0.17,1014,1.8,230,3.3000000000000003
2017,2,3,17,30,20.1,0,0,0,7,18.3,0,0,0,0,0.24,89.51,147.19,0.17,1013,1.9000000000000001,228,3.4000000000000004
2017,2,3,17,45,20.1,0,0,0,7,18.400000000000002,0,0,0,0,0.24,89.96000000000001,150.55,0.17,1013,1.9000000000000001,227,3.4000000000000004
2017,2,3,18,0,20,0,0,0,7,18.400000000000002,0,0,0,0,0.24,90.52,153.87,0.17,1013,2,225,3.5
2017,2,3,18,15,19.900000000000002,0,0,0,7,18.400000000000002,0,0,0,0,0.24,91.08,157.14000000000001,0.17,1013,2,225,3.5
2017,2,3,18,30,19.900000000000002,0,0,0,7,18.400000000000002,0,0,0,0,0.24,91.08,160.34,0.17,1013,2.1,224,3.6
2017,2,3,18,45,19.8,0,0,0,7,18.400000000000002,0,0,0,0,0.24,91.78,163.42000000000002,0.17,1012,2.2,223,3.7
2017,2,3,19,0,19.700000000000003,0,0,0,7,18.400000000000002,0,0,0,0,0.24,92.35000000000001,166.3,0.17,1012,2.3000000000000003,223,3.7
2017,2,3,19,15,19.700000000000003,0,0,0,7,18.400000000000002,0,0,0,0,0.24,92.35000000000001,168.82,0.17,1012,2.4000000000000004,224,3.8000000000000003
2017,2,3,19,30,19.700000000000003,0,0,0,7,18.400000000000002,0,0,0,0,0.24,92.35000000000001,170.67000000000002,0.17,1012,2.5,226,3.9000000000000004
2017,2,3,19,45,19.700000000000003,0,0,0,7,18.6,0,0,0,0,0.24,93.13,171.43,0.17,1012,2.7,228,4
2017,2,3,20,0,19.700000000000003,0,0,0,7,18.5,0,0,0,0,0.241,93.04,170.81,0.17,1011,2.8000000000000003,229,4
2017,2,3,20,15,19.700000000000003,0,0,0,7,18.5,0,0,0,0,0.241,93.04,169.04,0.17,1011,2.9000000000000004,235,4.2
2017,2,3,20,30,19.8,0,0,0,7,18.5,0,0,0,0,0.241,92.46000000000001,166.57,0.17,1011,3.1,240,4.4
2017,2,3,20,45,19.8,0,0,0,7,18.7,0,0,0,0,0.241,93.15,163.72,0.17,1011,3.2,246,4.6000000000000005
2017,2,3,21,0,19.900000000000002,0,0,0,7,18.7,0,0,0,0,0.241,92.57000000000001,160.65,0.17,1011,3.4000000000000004,251,4.800000000000001
2017,2,3,21,15,19.900000000000002,0,0,0,7,18.7,0,0,0,0,0.241,92.57000000000001,157.46,0.17,1011,3.4000000000000004,257,5.2
2017,2,3,21,30,19.900000000000002,0,0,0,7,18.7,0,0,0,0,0.242,92.57000000000001,154.19,0.17,1011,3.5,263,5.5
2017,2,3,21,45,19.900000000000002,0,0,0,7,18.2,0,0,0,0,0.242,89.93,150.88,0.17,1011,3.6,268,5.9
2017,2,3,22,0,19.900000000000002,0,0,0,7,18.2,0,0,0,0,0.242,89.93,147.53,0.17,1011,3.6,274,6.300000000000001
2017,2,3,22,15,19.8,0,0,0,7,18.2,0,0,0,0,0.243,90.48,144.15,0.17,1011,3.6,278,6.7
2017,2,3,22,30,19.700000000000003,0,0,0,7,18.2,0,0,0,0,0.243,91.04,140.77,0.17,1011,3.6,282,7
2017,2,3,22,45,19.700000000000003,0,0,0,7,16.900000000000002,0,0,0,0,0.244,83.79,137.37,0.17,1011,3.5,286,7.300000000000001
2017,2,3,23,0,19.6,0,0,0,7,16.900000000000002,0,0,0,0,0.245,84.31,133.97,0.17,1011,3.5,290,7.7
2017,2,3,23,15,19.6,0,0,0,7,16.900000000000002,0,0,0,0,0.245,84.31,130.56,0.17,1011,3.5,290,7.7
2017,2,3,23,30,19.6,0,0,0,7,16.900000000000002,0,0,0,0,0.245,84.31,127.16,0.17,1011,3.5,290,7.7
2017,2,3,23,45,19.6,0,0,0,7,16.900000000000002,0,0,0,0,0.245,84.31,123.76,0.17,1011,3.5,290,7.7
2017,2,4,0,0,19.1,0,0,0,7,14.600000000000001,0,0,0,0,0.248,75.05,120.37,0.18,1012,3.1,296,8.4
2017,2,4,0,15,19,0,0,0,7,14.600000000000001,0,0,0,0,0.248,75.51,116.98,0.18,1012,2.9000000000000004,296,8.3
2017,2,4,0,30,18.8,0,0,0,7,14.600000000000001,0,0,0,0,0.249,76.46000000000001,113.60000000000001,0.18,1012,2.8000000000000003,296,8.200000000000001
2017,2,4,0,45,18.7,0,0,0,7,13,0,0,0,0,0.25,69.41,110.23,0.18,1013,2.7,295,8.200000000000001
2017,2,4,1,0,18.6,0,0,0,7,13,0,0,0,0,0.251,69.84,106.88,0.18,1013,2.6,295,8.1
2017,2,4,1,15,18.5,0,0,0,7,13,0,0,0,0,0.251,70.28,103.54,0.18,1013,2.5,294,8.1
2017,2,4,1,30,18.400000000000002,0,0,0,8,13,0,0,0,0,0.251,70.72,100.22,0.18,1013,2.4000000000000004,292,8.1
2017,2,4,1,45,18.3,0,0,0,7,12.100000000000001,0,0,0,0,0.252,67,96.92,0.18,1013,2.3000000000000003,291,8.1
2017,2,4,2,0,18.3,0,0,0,7,12.100000000000001,0,0,0,0,0.252,67.07000000000001,93.63,0.18,1014,2.2,290,8
2017,2,4,2,15,18.3,0,0,0,7,12.100000000000001,0,0,0,0,0.252,67.07000000000001,89.85000000000001,0.18,1014,2.1,288,8.200000000000001
2017,2,4,2,30,18.3,3,0,3,3,12.100000000000001,3,0,5,3,0.252,67.07000000000001,86.92,0.18,1014,2,287,8.4
2017,2,4,2,45,18.400000000000002,29,3,29,3,11.5,29,3,5,29,0.252,63.95,83.82000000000001,0.18,1014,1.9000000000000001,285,8.5
2017,2,4,3,0,18.400000000000002,67,17,70,1,11.5,67,17,0,70,0.252,63.95,80.7,0.18,1014,1.8,284,8.700000000000001
2017,2,4,3,15,18.5,108,44,118,0,11.5,108,44,0,118,0.252,63.550000000000004,77.60000000000001,0.18,1014,1.7000000000000002,283,8.700000000000001
2017,2,4,3,30,18.5,146,81,168,1,11.5,146,81,0,168,0.252,63.550000000000004,74.55,0.18,1014,1.6,283,8.8
2017,2,4,3,45,18.6,170,201,234,0,10.600000000000001,170,201,0,234,0.252,59.75,71.54,0.18,1015,1.5,282,8.8
2017,2,4,4,0,18.7,194,252,286,2,10.600000000000001,152,101,0,189,0.252,59.38,68.58,0.18,1015,1.4000000000000001,282,8.9
2017,2,4,4,15,18.7,211,299,334,7,10.600000000000001,211,299,5,334,0.252,59.38,65.7,0.18,1015,1.3,283,8.8
2017,2,4,4,30,18.8,230,341,385,0,10.600000000000001,230,341,0,385,0.252,59.01,62.89,0.18,1015,1.2000000000000002,283,8.700000000000001
2017,2,4,4,45,18.900000000000002,196,524,457,0,9.200000000000001,196,524,0,457,0.253,53.230000000000004,60.17,0.18,1015,1.1,284,8.700000000000001
2017,2,4,5,0,19,206,558,506,0,9.200000000000001,206,558,0,506,0.253,52.9,57.550000000000004,0.18,1015,1,284,8.6
2017,2,4,5,15,19.1,214,586,550,0,9.200000000000001,214,586,0,550,0.253,52.58,55.050000000000004,0.18,1015,1,285,8.5
2017,2,4,5,30,19.1,222,612,593,0,9.200000000000001,222,612,0,593,0.253,52.52,52.68,0.18,1014,0.9,285,8.3
2017,2,4,5,45,19.200000000000003,175,755,656,0,7.6000000000000005,175,755,0,656,0.253,46.980000000000004,50.47,0.18,1014,0.8,286,8.200000000000001
2017,2,4,6,0,19.3,179,771,690,0,7.6000000000000005,179,771,0,690,0.253,46.68,48.42,0.18,1014,0.8,286,8.1
2017,2,4,6,15,19.400000000000002,182,787,724,0,7.6000000000000005,182,787,0,724,0.253,46.4,46.58,0.18,1014,0.7000000000000001,287,8
2017,2,4,6,30,19.6,185,798,749,0,7.6000000000000005,185,798,0,749,0.254,45.83,44.96,0.18,1014,0.7000000000000001,287,8
2017,2,4,6,45,19.700000000000003,163,850,779,1,6.2,163,850,0,779,0.254,41.410000000000004,43.58,0.18,1013,0.7000000000000001,287,7.9
2017,2,4,7,0,19.8,165,856,796,1,6.2,165,856,0,796,0.254,41.15,42.47,0.18,1013,0.7000000000000001,287,7.800000000000001
2017,2,4,7,15,19.900000000000002,166,865,813,2,6.2,257,574,0,686,0.254,40.9,41.660000000000004,0.18,1013,0.6000000000000001,286,7.800000000000001
2017,2,4,7,30,20.1,167,868,820,1,6.2,167,868,0,820,0.254,40.4,41.15,0.18,1013,0.6000000000000001,286,7.800000000000001
2017,2,4,7,45,20.200000000000003,162,879,825,2,5.5,328,411,0,639,0.254,38.14,40.97,0.18,1012,0.6000000000000001,286,7.7
2017,2,4,8,0,20.400000000000002,162,878,823,1,5.5,162,878,0,823,0.254,37.67,41.11,0.18,1012,0.6000000000000001,285,7.7
2017,2,4,8,15,20.400000000000002,161,876,817,0,5.5,161,876,0,817,0.253,37.67,41.57,0.18,1012,0.6000000000000001,285,7.7
2017,2,4,8,30,20.5,160,872,805,0,5.5,160,872,0,805,0.253,37.44,42.35,0.18,1012,0.6000000000000001,286,7.6000000000000005
2017,2,4,8,45,20.6,177,830,780,0,5.2,177,830,0,780,0.253,36.42,43.42,0.18,1012,0.6000000000000001,286,7.6000000000000005
2017,2,4,9,0,20.700000000000003,175,823,759,0,5.2,175,823,0,759,0.253,36.160000000000004,44.76,0.18,1011,0.6000000000000001,286,7.5
2017,2,4,9,15,20.8,173,813,734,0,5.2,173,813,0,734,0.253,35.94,46.36,0.18,1011,0.6000000000000001,286,7.4
2017,2,4,9,30,20.8,170,801,704,0,5.2,170,801,0,704,0.253,35.94,48.17,0.18,1011,0.6000000000000001,286,7.300000000000001
2017,2,4,9,45,20.8,160,802,674,0,5,160,802,0,674,0.253,35.47,50.19,0.18,1011,0.6000000000000001,286,7.2
2017,2,4,10,0,20.8,156,786,636,0,5,156,786,0,636,0.253,35.47,52.39,0.18,1011,0.6000000000000001,286,7.1000000000000005
2017,2,4,10,15,20.8,152,766,594,0,5,152,766,0,594,0.253,35.47,54.74,0.18,1011,0.6000000000000001,286,7
2017,2,4,10,30,20.8,147,742,549,0,5,147,742,0,549,0.252,35.47,57.22,0.18,1011,0.6000000000000001,287,6.9
2017,2,4,10,45,20.8,137,729,504,0,4.800000000000001,137,729,0,504,0.252,35.08,59.83,0.18,1011,0.6000000000000001,287,6.800000000000001
2017,2,4,11,0,20.700000000000003,131,692,450,0,4.800000000000001,131,692,0,450,0.252,35.300000000000004,62.53,0.18,1011,0.7000000000000001,287,6.800000000000001
2017,2,4,11,15,20.5,124,654,397,0,4.800000000000001,124,654,1,397,0.252,35.74,65.33,0.18,1011,0.7000000000000001,287,6.5
2017,2,4,11,30,20.3,116,608,342,0,4.800000000000001,116,608,0,342,0.252,36.18,68.21000000000001,0.18,1011,0.7000000000000001,288,6.2
2017,2,4,11,45,20.1,103,568,287,0,5,103,568,0,287,0.252,37.1,71.15,0.18,1011,0.7000000000000001,288,6
2017,2,4,12,0,19.900000000000002,93,502,230,1,5,93,502,0,230,0.252,37.59,74.16,0.18,1012,0.7000000000000001,289,5.7
2017,2,4,12,15,19.5,82,425,176,0,5,82,425,0,176,0.252,38.54,77.21000000000001,0.18,1012,0.6000000000000001,290,5.5
2017,2,4,12,30,19.1,67,323,122,0,5,67,323,0,122,0.252,39.5,80.3,0.18,1012,0.6000000000000001,291,5.300000000000001
2017,2,4,12,45,18.7,49,210,73,0,5.7,49,210,0,73,0.252,42.58,83.42,0.18,1012,0.6000000000000001,292,5.1000000000000005
2017,2,4,13,0,18.3,27,73,31,0,5.7,27,73,0,31,0.252,43.660000000000004,86.53,0.18,1012,0.6000000000000001,293,4.9
2017,2,4,13,15,18.2,0,0,0,0,5.7,0,0,0,0,0.253,43.980000000000004,89.49,0.18,1013,0.6000000000000001,295,5
2017,2,4,13,30,18.1,0,0,0,0,5.7,0,0,0,0,0.253,44.25,93.21000000000001,0.18,1013,0.6000000000000001,297,5
2017,2,4,13,45,18,0,0,0,0,5.800000000000001,0,0,0,0,0.253,44.63,96.49000000000001,0.18,1013,0.6000000000000001,299,5.1000000000000005
2017,2,4,14,0,17.900000000000002,0,0,0,0,5.800000000000001,0,0,0,0,0.253,44.910000000000004,99.79,0.18,1013,0.6000000000000001,301,5.2
2017,2,4,14,15,17.8,0,0,0,0,5.800000000000001,0,0,0,0,0.253,45.19,103.11,0.18,1013,0.6000000000000001,303,5.300000000000001
2017,2,4,14,30,17.7,0,0,0,0,5.800000000000001,0,0,0,0,0.254,45.52,106.45,0.18,1014,0.6000000000000001,304,5.300000000000001
2017,2,4,14,45,17.6,0,0,0,0,5.7,0,0,0,0,0.254,45.46,109.8,0.18,1014,0.6000000000000001,306,5.4
2017,2,4,15,0,17.5,0,0,0,0,5.7,0,0,0,0,0.254,45.75,113.17,0.18,1014,0.6000000000000001,308,5.5
2017,2,4,15,15,17.3,0,0,0,0,5.7,0,0,0,0,0.254,46.33,116.54,0.18,1014,0.6000000000000001,309,5.6000000000000005
2017,2,4,15,30,17.2,0,0,0,0,5.7,0,0,0,0,0.255,46.62,119.93,0.18,1014,0.6000000000000001,311,5.7
2017,2,4,15,45,17,0,0,0,0,5.5,0,0,0,0,0.255,46.64,123.32000000000001,0.18,1014,0.6000000000000001,312,5.800000000000001
2017,2,4,16,0,16.8,0,0,0,0,5.5,0,0,0,0,0.255,47.230000000000004,126.72,0.18,1014,0.6000000000000001,313,5.800000000000001
2017,2,4,16,15,16.7,0,0,0,0,5.5,0,0,0,0,0.255,47.53,130.12,0.18,1014,0.6000000000000001,314,5.9
2017,2,4,16,30,16.5,0,0,0,0,5.5,0,0,0,0,0.256,48.14,133.52,0.18,1014,0.5,315,5.9
2017,2,4,16,45,16.3,0,0,0,0,5.2,0,0,0,0,0.256,47.93,136.92000000000002,0.18,1014,0.5,316,5.9
2017,2,4,17,0,16.1,0,0,0,0,5.2,0,0,0,0,0.256,48.54,140.31,0.18,1014,0.5,317,5.9
2017,2,4,17,15,15.8,0,0,0,0,5.2,0,0,0,0,0.256,49.47,143.70000000000002,0.18,1014,0.5,318,5.800000000000001
2017,2,4,17,30,15.600000000000001,0,0,0,0,5.2,0,0,0,0,0.257,50.11,147.07,0.18,1014,0.5,319,5.800000000000001
2017,2,4,17,45,15.4,0,0,0,0,5,0,0,0,0,0.257,49.83,150.41,0.18,1014,0.5,319,5.7
2017,2,4,18,0,15.100000000000001,0,0,0,0,5,0,0,0,0,0.257,50.800000000000004,153.73,0.18,1014,0.5,320,5.6000000000000005
2017,2,4,18,15,14.9,0,0,0,0,5,0,0,0,0,0.257,51.45,156.99,0.18,1014,0.5,320,5.6000000000000005
2017,2,4,18,30,14.700000000000001,0,0,0,0,5,0,0,0,0,0.258,52.120000000000005,160.17000000000002,0.18,1014,0.5,320,5.5
2017,2,4,18,45,14.5,0,0,0,0,4.800000000000001,0,0,0,0,0.258,52.33,163.24,0.18,1014,0.5,321,5.4
2017,2,4,19,0,14.3,0,0,0,0,4.800000000000001,0,0,0,0,0.258,53,166.09,0.18,1014,0.5,321,5.4
2017,2,4,19,15,14.100000000000001,0,0,0,0,4.800000000000001,0,0,0,0,0.259,53.69,168.57,0.18,1014,0.5,321,5.4
2017,2,4,19,30,13.9,0,0,0,0,4.800000000000001,0,0,0,0,0.259,54.39,170.39000000000001,0.18,1014,0.5,321,5.300000000000001
2017,2,4,19,45,13.700000000000001,0,0,0,0,4.9,0,0,0,0,0.259,55.31,171.13,0.18,1014,0.5,321,5.300000000000001
2017,2,4,20,0,13.600000000000001,0,0,0,0,4.9,0,0,0,0,0.259,55.67,170.53,0.18,1014,0.5,322,5.300000000000001
2017,2,4,20,15,13.4,0,0,0,0,4.9,0,0,0,0,0.26,56.4,168.81,0.18,1014,0.5,322,5.300000000000001
